,Commit Pledge per 32GiB QAP,Protocol Circulating Supply,Total FIL Mined,Total FIL Vested,Fil Reserve Disbursed,Total FIL Burned,Total FIL Locked,Network QA Power,Network RB Power,Baseline Power,Active Faults,Block Rewards per WinCount,stateTime,FIL-USD,BTC-USD,ETH-USD,onboard_32G,onboard_64G,daily_onboard_QAP,dlog_FILUSD,dlog_QAP,est_20-day_reward,consensus_term,Pledge_theory,gap
405,0.1461,201.9,131.04,206.63,17.07,-28.85,-123.98,13.67,13.65,5.96,62.39,23.12,2021-11-22,51.748146057128906,56289.2890625,4088.457763671875,15.6,13.3,0.903125,-0.029302766752973497,0.0,0.4828090709582796,4.430870519385516,4.913679590343795,-4.767579590343796
406,0.1465,202.41,131.36,206.9,17.07,-28.86,-124.07,13.7,13.68,5.97,58.4,23.11,2021-11-23,51.76137924194336,57569.07421875,4340.763671875,14.39,12.3,0.8340625,0.0002556901859671612,0.0021921820982209184,0.4671532846715644,4.432335766423358,4.899489051094922,-4.752989051094922
407,0.1463,202.92,131.69,207.18,17.07,-28.86,-124.16,13.73,13.7,5.98,59.57,23.1,2021-11-24,50.70396041870117,56280.42578125,4239.9814453125,15.52,10.19,0.8034375,-0.020640274393080027,0.0021873869458004513,0.4806991988346454,4.433794610342315,4.91449380917696,-4.76819380917696
408,0.1463,203.41,132.02,207.46,17.07,-28.87,-124.27,13.75,13.72,5.99,62.15,23.09,2021-11-25,50.10930252075195,57274.6796875,4274.7431640625,15.57,13.52,0.9090625,-0.011797352402097339,0.001455604332700755,0.4800000000000182,4.438036363636363,4.918036363636381,-4.771736363636381
409,0.1464,203.89,132.34,207.74,17.07,-28.88,-124.38,13.78,13.75,6.0,58.93,23.07,2021-11-26,52.48121643066406,53569.765625,4030.908935546875,15.6,14.75,0.9484375,0.04624865339364259,0.00217944147293192,0.4644412191581904,4.438824383164006,4.903265602322196,-4.756865602322196
410,0.1463,204.39,132.67,208.02,17.07,-28.89,-124.48,13.81,13.79,6.01,54.2,23.06,2021-11-27,57.80719757080078,54815.078125,4096.912109375,13.94,13.77,0.8659375,0.09665797006689747,0.002174701835688353,0.47791455467050553,4.440043446777697,4.917958001448202,-4.771658001448202
411,0.1463,204.89,133.0,208.29,17.07,-28.89,-124.58,13.83,13.8,6.03,59.9,23.05,2021-11-28,56.49541091918945,57248.45703125,4294.45361328125,13.78,13.59,0.8553124999999999,-0.022953881187619096,0.0014471782554661416,0.47722342733190526,4.444468546637744,4.921691973969649,-4.775391973969649
412,0.1465,205.4,133.33,208.57,17.07,-28.9,-124.67,13.84,13.82,6.04,67.45,23.04,2021-11-29,54.815616607666016,57806.56640625,4445.10498046875,13.51,12.53,0.81375,-0.030184284235573955,0.0007228045128568894,0.47687861271678106,4.452312138728324,4.929190751445105,-4.782690751445106
413,0.1468,205.91,133.66,208.85,17.07,-28.9,-124.76,13.86,13.84,6.05,66.5,23.03,2021-11-30,53.76339340209961,57005.42578125,4631.47900390625,12.79,13.39,0.818125,-0.019382312407224322,0.0014440435722335998,0.47619047619045324,4.4569264069264065,4.93311688311686,-4.78631688311686
414,0.1468,206.42,133.98,209.13,17.07,-28.9,-124.85,13.89,13.86,6.06,65.37,23.01,2021-12-01,54.38507843017578,57229.828125,4586.990234375,13.64,12.11,0.8046875,0.011497007131947345,0.00216216300449501,0.4607631389488743,4.458315334773218,4.9190784737220925,-4.772278473722093
415,0.1467,206.93,134.31,209.41,17.07,-28.91,-124.94,13.92,13.89,6.07,58.6,23.0,2021-12-02,53.673011779785156,56477.81640625,4511.30224609375,13.61,12.1,0.8034375,-0.013179521424618645,0.0021574981400211968,0.47413793103450075,4.459698275862069,4.9338362068965695,-4.7871362068965695
416,0.1467,207.44,134.64,209.68,17.07,-28.91,-125.04,13.95,13.92,6.08,60.5,22.99,2021-12-03,49.655460357666016,53598.24609375,4220.7060546875,13.47,11.97,0.795,-0.07780193981255135,0.002152853361101048,0.4731182795698697,4.461075268817204,4.934193548387074,-4.787493548387074
417,0.1469,207.95,134.96,209.96,17.07,-28.92,-125.12,13.94,13.91,6.1,82.77,22.98,2021-12-04,41.07488250732422,49200.703125,4119.58740234375,13.17,11.66,0.7759375,-0.1897115579596833,-0.0007171029349968272,0.4591104734577068,4.475251076040172,4.934361549497878,-4.787461549497879
418,0.1476,208.46,135.29,210.24,17.07,-28.92,-125.21,13.95,13.92,6.11,78.7,22.97,2021-12-05,39.08121871948242,49368.84765625,4198.32275390625,13.7,11.57,0.7896875,-0.049754791540647325,0.0007171029349968272,0.4731182795698697,4.483010752688172,4.956129032258042,-4.8085290322580425
419,0.1476,208.98,135.62,210.52,17.07,-28.93,-125.3,14.0,13.97,6.12,67.65,22.95,2021-12-06,38.896427154541016,50582.625,4358.7373046875,14.0,11.76,0.8049999999999999,-0.004739612456844178,0.0035778213478838694,0.4714285714285893,4.478142857142857,4.9495714285714465,-4.801971428571447
420,0.147,209.48,135.94,210.79,17.07,-28.93,-125.39,14.03,14.0,6.13,60.96,22.94,2021-12-07,39.21014404296875,50700.0859375,4315.0615234375,13.92,12.94,0.839375,0.008033090446624591,0.002140564499111264,0.45616535994296964,4.479258731290092,4.935424091233062,-4.788424091233062
421,0.1472,209.98,136.27,211.07,17.07,-28.93,-125.49,14.04,14.01,6.14,71.11,22.93,2021-12-08,41.420074462890625,50504.796875,4439.35791015625,13.26,13.7,0.8425,0.05483016379201766,0.0007125044832951843,0.47008547008548796,4.486752136752137,4.956837606837625,-4.809637606837625
422,0.1475,210.48,136.59,211.35,17.07,-28.94,-125.59,14.07,14.04,6.15,65.82,22.92,2021-12-09,37.54209899902344,47672.12109375,4119.81591796875,12.76,13.61,0.8240624999999999,-0.09830271045658945,0.002134472528632969,0.4548685145699974,4.487846481876332,4.9427149964463295,-4.7952149964463295
423,0.1476,210.99,136.92,211.63,17.07,-28.94,-125.68,14.08,14.05,6.16,75.47,22.91,2021-12-10,39.92409896850586,47243.3046875,3908.49609375,12.91,12.22,0.7853125000000001,0.0615171824825671,0.0007104796035983796,0.4687499999999774,4.495525568181818,4.964275568181796,-4.816675568181796
424,0.1476,211.53,137.24,211.91,17.07,-29.0,-125.67,14.12,14.09,6.18,41.9,22.89,2021-12-11,40.378726959228516,49362.5078125,4084.452392578125,12.18,12.74,0.77875,0.011322960126481263,0.00283688133519977,0.45325779036830255,4.494263456090652,4.947521246458954,-4.799921246458954
425,0.1475,212.05,137.56,212.18,17.07,-29.01,-125.76,14.14,14.11,6.19,41.02,22.88,2021-12-12,39.79555130004883,50098.3359375,4134.453125,11.96,12.76,0.7725,-0.014547956208084134,0.001415428403330754,0.45261669024044293,4.498939179632249,4.951555869872692,-4.804055869872692
426,0.1477,212.56,137.89,212.46,17.07,-29.01,-125.85,14.16,14.12,6.2,49.99,22.87,2021-12-13,35.89093017578125,46737.48046875,3784.226806640625,13.01,13.17,0.818125,-0.10327050743037214,0.0014134277971469267,0.46610169491523173,4.503389830508475,4.969491525423707,-4.8217915254237065
427,0.1479,213.07,138.22,212.74,17.07,-29.01,-125.94,14.18,14.15,6.21,47.73,22.86,2021-12-14,36.50948715209961,46612.6328125,3745.4404296875,14.06,11.74,0.80625,0.01708752655802126,0.0014114328384078334,0.4654442877292137,4.507827926657264,4.973272214386477,-4.825372214386477
428,0.1479,213.59,138.54,213.02,17.07,-29.02,-126.02,14.2,14.17,6.22,47.11,22.85,2021-12-15,38.22666931152344,48896.72265625,4018.388671875,13.57,11.87,0.7949999999999999,0.045961272745932646,0.0014094435032334651,0.4507042253521031,4.5124647887323945,4.963169014084498,-4.815269014084498
429,0.1481,214.1,138.86,213.3,17.07,-29.02,-126.11,14.23,14.19,6.24,43.13,22.84,2021-12-16,37.21442413330078,47665.42578125,3962.4697265625,14.54,10.67,0.7878125,-0.026836989891774188,0.0021104474945459195,0.4497540407589903,4.513703443429374,4.963457484188364,-4.815357484188364
430,0.148,214.6,139.19,213.57,17.07,-29.03,-126.2,14.25,14.22,6.25,42.62,22.82,2021-12-17,35.6921272277832,46202.14453125,3879.486572265625,15.65,10.1,0.8046875,-0.04176629301027823,0.0014044946128985991,0.4631578947368198,4.517894736842105,4.981052631578924,-4.833052631578925
431,0.1481,215.1,139.51,213.85,17.07,-29.04,-126.29,14.27,14.23,6.26,46.38,22.81,2021-12-18,36.292022705078125,46848.77734375,3960.860107421875,15.59,9.89,0.79625,0.01666781829551711,0.001402524774085645,0.4484933426769351,4.522074281709881,4.970567624386816,-4.822467624386816
432,0.1482,215.61,139.84,214.13,17.07,-29.04,-126.38,14.3,14.26,6.27,43.23,22.8,2021-12-19,35.792240142822266,46707.015625,3922.592529296875,16.37,10.61,0.843125,-0.013866842804674206,0.00210010577711639,0.461538461538479,4.523286713286714,4.984825174825193,-4.836625174825193
433,0.1483,216.11,140.16,214.41,17.07,-29.04,-126.48,14.31,14.27,6.28,54.22,22.79,2021-12-20,34.783512115478516,46880.27734375,3933.844482421875,16.51,11.42,0.8728125,-0.02858762940315218,0.0006990563024982244,0.44723969252270185,4.530607966457023,4.977847658979725,-4.829547658979725
434,0.1486,216.59,140.48,214.68,17.07,-29.05,-126.59,14.31,14.27,6.3,66.29,22.78,2021-12-21,35.312774658203125,48936.61328125,4020.260009765625,16.53,12.46,0.9059375000000001,0.015101302086343527,0.0,0.44723969252270185,4.540670859538785,4.987910552061487,-4.8393105520614865
435,0.1489,217.08,140.81,214.96,17.07,-29.06,-126.69,14.35,14.31,6.31,51.71,22.77,2021-12-22,35.601234436035156,48628.51171875,3982.099609375,17.11,12.46,0.9240625,0.008135525618514272,0.0027913486372703744,0.4599303135888676,4.538257839721254,4.998188153310122,-4.8492881533101215
436,0.1484,217.56,141.13,215.24,17.07,-29.07,-126.81,14.4,14.35,6.32,36.96,22.75,2021-12-23,37.35235595703125,50784.5390625,4108.015625,16.88,13.77,0.9578125,0.048015674995323554,0.0034782643763247023,0.444444444444435,4.5325,4.976944444444435,-4.828544444444435
437,0.1481,218.05,141.46,215.52,17.07,-29.08,-126.91,14.43,14.39,6.33,32.07,22.74,2021-12-24,36.32651901245117,50822.1953125,4047.98291015625,16.78,12.01,0.8996875,-0.0278479615663767,0.0020811662038244805,0.4573804573804747,4.533264033264034,4.990644490644509,-4.842544490644508
438,0.1482,218.55,141.78,215.8,17.07,-29.08,-127.01,14.46,14.41,6.34,34.28,22.73,2021-12-25,36.997222900390625,50429.859375,4093.281005859375,16.03,11.8,0.8696875000000001,0.01829482722583764,0.002076843944839535,0.44260027662516344,4.534232365145228,4.976832641770391,-4.828632641770391
439,0.1483,219.05,142.1,216.07,17.07,-29.08,-127.1,14.48,14.43,6.36,29.31,22.72,2021-12-26,37.29099655151367,50809.515625,4067.328125,15.44,12.39,0.8696875,0.00790906511598033,0.00138217022695164,0.44198895027623364,4.538328729281768,4.980317679558002,-4.832017679558002
440,0.1484,219.56,142.42,216.35,17.07,-29.09,-127.19,14.5,14.45,6.37,29.1,22.71,2021-12-27,39.149314880371094,50640.41796875,4037.547607421875,15.4,11.9,0.853125,0.048631004223773644,0.001380262468958282,0.4413793103448182,4.542620689655172,4.98399999999999,-4.835599999999991
441,0.1486,220.05,142.74,216.63,17.07,-29.09,-127.29,14.53,14.48,6.38,23.98,22.7,2021-12-28,36.2878303527832,47588.85546875,3800.89306640625,15.76,11.13,0.8403125,-0.07590048934903049,0.0020668281556628365,0.4404679972471048,4.543358568479009,4.983826565726114,-4.8352265657261135
442,0.1487,220.54,143.06,216.91,17.07,-29.09,-127.4,14.54,14.48,6.39,41.24,22.69,2021-12-29,34.173099517822266,46444.7109375,3628.53173828125,15.98,10.58,0.8300000000000001,-0.06004366231327474,0.0006879945231816897,0.4401650618982025,4.550343878954608,4.99050894085281,-4.84180894085281
443,0.1487,221.05,143.38,217.19,17.07,-29.09,-127.49,14.57,14.52,6.4,36.7,22.67,2021-12-30,34.97287368774414,47178.125,3713.85205078125,16.06,9.13,0.7871874999999999,0.023133952740981734,0.0020611481017400735,0.4392587508579179,4.551475634866163,4.990734385724081,-4.842034385724081
444,0.1486,221.56,143.71,217.46,17.07,-29.09,-127.58,14.61,14.55,6.42,23.75,22.66,2021-12-31,34.27048110961914,46306.4453125,3682.6328125,15.5,8.84,0.760625,-0.020288348913241716,0.0027416055554945196,0.45174537987681385,4.549486652977413,5.001232032854228,-4.852632032854228
445,0.1485,222.05,144.03,217.74,17.07,-29.1,-127.69,14.64,14.58,6.43,17.96,22.65,2022-01-01,35.854888916015625,47686.8125,3769.697021484375,15.46,9.31,0.7740625000000001,0.04519555459855207,0.002051282770557883,0.43715846994534585,4.550204918032787,4.9873633879781325,-4.838863387978132
446,0.1485,222.54,144.35,218.02,17.07,-29.1,-127.8,14.67,14.6,6.44,13.73,22.64,2022-01-02,35.79262161254883,47345.21875,3829.56494140625,16.38,9.37,0.8046875,-0.0017381572279124846,0.002047083621724788,0.4362644853442306,4.550920245398773,4.987184730743004,-4.838684730743004
447,0.1487,223.04,144.67,218.3,17.07,-29.1,-127.9,14.68,14.62,6.45,21.6,22.63,2022-01-03,35.02036666870117,46458.1171875,3761.38037109375,14.28,9.03,0.7284375,-0.02181197488846598,0.0006814310314791072,0.4359673024523068,4.558038147138964,4.9940054495912705,-4.845305449591271
448,0.1489,223.53,144.99,218.58,17.07,-29.1,-128.0,14.65,14.59,6.46,64.66,22.62,2022-01-04,36.09860610961914,45897.57421875,3794.056640625,15.49,8.32,0.7440625000000001,0.030324455602979583,-0.002045687723293277,0.43686006825941515,4.577406143344709,5.014266211604125,-4.865366211604124
449,0.15,224.02,145.31,218.85,17.07,-29.1,-128.11,14.68,14.61,6.48,62.64,22.61,2022-01-05,33.25813674926758,43569.00390625,3550.386962890625,16.51,8.33,0.7762500000000001,-0.08195480124357024,0.002045687723293277,0.4359673024523068,4.5780653950953685,5.014032697547675,-4.864032697547675
450,0.1493,224.51,145.63,219.13,17.07,-29.1,-128.21,14.73,14.66,6.49,39.49,22.59,2022-01-06,32.99421691894531,43160.9296875,3418.408203125,17.08,8.36,0.7949999999999999,-0.007967150199041484,0.0034002072881693657,0.43448744059741096,4.572505091649694,5.0069925322471045,-4.857692532247104
451,0.1489,225.01,145.95,219.41,17.07,-29.1,-128.31,14.78,14.71,6.5,22.23,22.58,2022-01-07,31.459590911865234,41557.90234375,3193.21044921875,16.93,8.34,0.7896875,-0.047628407120484884,0.003388685045516482,0.43301759133963896,4.567185385656292,5.000202976995931,-4.851302976995931
452,0.1489,225.51,146.27,219.69,17.07,-29.1,-128.41,14.79,14.72,6.51,17.63,22.57,2022-01-08,29.43951988220215,41733.94140625,3091.97265625,17.02,7.77,0.7746875,-0.06636590872979076,0.0006763612026530197,0.4327248140635857,4.574239350912778,5.006964164976364,-4.858064164976364
453,0.149,225.99,146.59,219.96,17.07,-29.1,-128.52,14.8,14.73,6.53,20.55,22.56,2022-01-09,30.234939575195312,41911.6015625,3157.75146484375,18.58,8.03,0.8315625,0.026660209839399318,0.0006759040473607314,0.4324324324324232,4.580878378378378,5.013310810810801,-4.864310810810801
454,0.1494,226.48,146.91,220.24,17.07,-29.11,-128.64,14.83,14.76,6.54,30.35,22.55,2022-01-10,28.169618606567383,41821.26171875,3083.097900390625,17.99,7.98,0.8115625,-0.07075415241434513,0.002024975379771643,0.43155765340525043,4.581523937963587,5.013081591368837,-4.863681591368837
455,0.1494,226.96,147.23,220.52,17.07,-29.11,-128.74,14.87,14.79,6.55,25.62,22.54,2022-01-11,28.887550354003906,42735.85546875,3238.111572265625,18.19,7.22,0.7940625,0.02516667590235988,0.0026936043222227646,0.4303967720242007,4.578883658372562,5.009280430396763,-4.859880430396763
456,0.1492,227.45,147.55,220.8,17.07,-29.12,-128.84,14.88,14.81,6.56,19.24,22.53,2022-01-12,30.771364212036133,43949.1015625,3372.25830078125,18.07,7.44,0.7971875,0.06317380542793316,0.0006722689328824138,0.4301075268817494,4.585685483870967,5.015793010752716,-4.866593010752716
457,0.1493,227.94,147.87,221.08,17.07,-29.12,-128.95,14.92,14.84,6.58,19.46,22.51,2022-01-13,28.467012405395508,42591.5703125,3248.28857421875,18.79,6.89,0.8025,-0.07783856669266731,0.0026845653706688566,0.42895442359248415,4.583243967828418,5.012198391420902,-4.862898391420901
458,0.1493,228.42,148.19,221.35,17.07,-29.13,-129.06,14.93,14.85,6.59,21.22,22.5,2022-01-14,29.802885055541992,43099.69921875,3310.00146484375,19.62,6.84,0.826875,0.04585924532829244,0.0006700167754840614,0.4286671131949005,4.589819156061621,5.018486269256521,-4.869186269256521
459,0.1494,228.94,148.51,221.63,17.07,-29.13,-129.13,14.97,14.89,6.6,13.86,22.49,2022-01-15,29.783924102783203,43177.3984375,3330.53076171875,18.26,6.88,0.785625,-0.000636414457044765,0.002675586880438008,0.4275217100868312,4.5879759519038075,5.015497661990639,-4.866097661990639
460,0.1494,229.44,148.83,221.91,17.07,-29.14,-129.23,14.98,14.9,6.61,22.38,22.48,2022-01-16,30.41349220275879,43113.87890625,3350.921875,15.32,7.28,0.70625,0.02091754409878188,0.0006677796575362827,0.4272363150868112,4.594926568758344,5.022162883845155,-4.872762883845155
461,0.1495,229.94,149.15,222.19,17.07,-29.14,-129.33,15.02,14.93,6.63,14.63,22.47,2022-01-17,29.019115447998047,42250.55078125,3212.304931640625,15.72,8.09,0.7440625000000001,-0.046931566191745766,0.0026666682469151937,0.4260985352862759,4.592676431424767,5.018774966711043,-4.8692749667110435
462,0.1494,230.43,149.47,222.47,17.07,-29.14,-129.43,15.04,14.95,6.64,19.2,22.46,2022-01-18,28.51617431640625,42375.6328125,3164.025146484375,17.23,7.73,0.78,-0.017483320049537454,0.0013306721857051507,0.425531914893608,4.596343085106383,5.021874999999992,-4.872474999999992
463,0.1496,230.92,149.79,222.74,17.07,-29.14,-129.54,15.07,14.98,6.65,10.54,22.45,2022-01-19,27.6314697265625,41744.328125,3095.825927734375,17.38,7.24,0.7693749999999999,-0.03151611550561251,0.001992694116710325,0.42468480424683897,4.596947577969475,5.021632382216314,-4.872032382216314
464,0.1496,231.4,150.11,223.02,17.07,-29.14,-129.65,15.08,14.99,6.66,18.17,22.44,2022-01-20,26.141456604003906,40680.41796875,3001.1201171875,18.34,8.6,0.8418749999999999,-0.055432900837786736,0.000663349941405933,0.42440318302390134,4.603448275862069,5.027851458885971,-4.878251458885971
465,0.1497,231.89,150.43,223.3,17.07,-29.14,-129.77,15.11,15.02,6.68,16.28,22.42,2022-01-21,21.872447967529297,36457.31640625,2557.931640625,17.78,8.98,0.83625,-0.17829466873026156,0.0019874137048381257,0.4235605559232206,4.604037061548643,5.027597617471863,-4.877897617471863
466,0.1497,232.36,150.74,223.58,17.07,-29.14,-129.88,15.12,15.02,6.69,20.52,22.41,2022-01-22,18.95928192138672,35030.25,2405.18115234375,17.85,9.5,0.8546875,-0.14293413833126634,0.0006615944667389684,0.41005291005291306,4.610317460317461,5.020370370370374,-4.870670370370374
467,0.15,232.84,151.06,223.85,17.07,-29.14,-130.0,15.15,15.05,6.7,17.66,22.4,2022-01-23,19.455968856811523,36276.8046875,2535.0390625,17.71,9.73,0.8575,0.025860282318974193,0.001982161203991417,0.42244224422441345,4.610693069306931,5.033135313531345,-4.883135313531344
468,0.1498,233.31,151.37,224.13,17.07,-29.14,-130.12,15.17,15.06,6.71,35.75,22.39,2022-01-24,18.413217544555664,36654.328125,2440.352294921875,18.39,9.91,0.884375,-0.05508515354244814,0.001319261405062555,0.4087013843111434,4.613909030982201,5.022610415293345,-4.872810415293345
469,0.15,233.78,151.69,224.41,17.07,-29.15,-130.24,15.19,15.08,6.73,36.56,22.38,2022-01-25,18.149860382080078,36954.00390625,2455.93505859375,18.81,10.07,0.9025,-0.014405883307712308,0.0013175232472404375,0.42132982225147225,4.617116524028966,5.0384463462804385,-4.888446346280438
470,0.15,234.25,152.0,224.69,17.07,-29.15,-130.36,15.23,15.12,6.74,24.49,22.37,2022-01-26,19.30718231201172,36852.12109375,2468.0302734375,18.75,10.68,0.9196875,0.06181429896857926,0.0026298502993888917,0.407091267235722,4.61424819435325,5.021339461588972,-4.871339461588971
471,0.1497,234.73,152.32,224.97,17.07,-29.15,-130.46,15.28,15.16,6.75,10.9,22.36,2022-01-27,19.221660614013672,37138.234375,2423.001220703125,19.06,9.89,0.9046875,-0.004439367079732914,0.003277616831304009,0.41884816753925813,4.608573298429319,5.027421465968578,-4.877721465968578
472,0.1496,235.22,152.63,225.24,17.07,-29.16,-130.56,15.3,15.18,6.77,14.5,22.35,2022-01-28,19.62281608581543,37784.33203125,2547.092041015625,18.78,10.38,0.9112500000000001,0.02065517510195969,0.0013080446600155504,0.4052287581699376,4.612156862745098,5.017385620915036,-4.867785620915035
473,0.1497,235.7,152.95,225.52,17.07,-29.17,-130.66,15.31,15.19,6.78,22.71,22.34,2022-01-29,20.220657348632812,38138.1796875,2597.084716796875,18.0,10.5,0.890625,0.030011747662773924,0.0006533812712024023,0.418027433050285,4.618549967341607,5.0365774003918915,-4.886877400391891
474,0.1499,236.2,153.25,225.8,17.07,-29.17,-130.75,15.34,15.23,6.79,13.1,22.33,2022-01-30,19.8370304107666,37917.6015625,2603.466552734375,16.21,10.5,0.8346875,-0.01915430911013205,0.001957586269517808,0.391134289439389,4.619295958279009,5.010430247718398,-4.8605302477183985
